Date,AAVE-USD,ADA-USD,ALGO-USD,ATOM-USD,AVAX-USD,BCH-USD,BNB-USD,BTC-USD,CHR-USD,DASH-USD,DOGE-USD,DOT-USD,EOS-USD,ETC-USD,ETH-USD,FTT-USD,LINK-USD,LTC-USD,NEO-USD,PEPE24478-USD,SOL-USD,THETA-USD,TRX-USD,UNI-USD,USDT-USD,VET-USD,WIF-USD,XLM-USD,XMR-USD,XRP-USD
2024-03-24,124.81082153320312,0.6461570262908936,0.2561030089855194,11.611393928527832,55.6641960144043,484.7536315917969,567.9948120117188,67234.171875,0.44324401021003723,37.03211212158203,0.17645299434661865,9.369309425354004,1.0507620573043823,31.573196411132812,3454.636474609375,2.0958170890808105,18.532669067382812,89.69075012207031,15.189474105834961,7.999999979801942e-06,183.57345581054688,2.9178309440612793,0.12018799781799316,0.00021499999274965376,0.9999840259552002,0.0425570011138916,2.820338010787964,0.13500499725341797,141.8865966796875,0.6329500079154968
2024-03-25,127.07177734375,0.656948983669281,0.26820099353790283,12.185325622558594,57.823333740234375,488.04595947265625,587.4276123046875,69958.8125,0.4905790090560913,37.99774932861328,0.17536699771881104,9.737619400024414,1.0682330131530762,32.49582290649414,3590.8837890625,2.1763060092926025,19.359712600708008,90.72403717041016,15.697047233581543,7.999999979801942e-06,189.0835418701172,3.084073066711426,0.12046899646520615,0.00022400000307243317,1.0002230405807495,0.044755998998880386,2.6895339488983154,0.13668300211429596,142.5869140625,0.6410340070724487
2024-03-26,130.93174743652344,0.6650339961051941,0.28012099862098694,12.216667175292969,55.81808853149414,480.10736083984375,580.1505126953125,69987.8359375,0.4705969989299774,38.809906005859375,0.18248599767684937,9.690574645996094,1.0885859727859497,32.1370735168457,3587.5048828125,2.1339170932769775,20.01067543029785,95.86446380615234,16.204559326171875,7.999999979801942e-06,190.69985961914062,3.0676069259643555,0.12077800184488297,0.00022400000307243317,1.0000189542770386,0.04498500004410744,3.2567269802093506,0.13818299770355225,135.3273468017578,0.6322529911994934
2024-03-27,125.00155639648438,0.6484829783439636,0.2706570029258728,12.639973640441895,54.114627838134766,539.7933349609375,574.5115966796875,69455.34375,0.47010600566864014,37.9165153503418,0.19032999873161316,9.443778038024902,1.0609099864959717,31.803863525390625,3500.115234375,2.0785770416259766,19.302181243896484,93.6755142211914,15.713029861450195,7.999999979801942e-06,186.36146545410156,2.9852049350738525,0.11948499828577042,0.0002229999954579398,0.9996470212936401,0.04433299973607063,3.0505459308624268,0.13377000391483307,137.9178466796875,0.6119639873504639
2024-03-28,127.84638977050781,0.6507940292358398,0.27263399958610535,12.298832893371582,54.621883392333984,569.156982421875,583.2708740234375,70744.953125,0.478210985660553,38.31547927856445,0.22005599737167358,9.516780853271484,1.0992430448532104,32.5375862121582,3561.2939453125,1.9295690059661865,19.16071319580078,94.2191162109375,16.262903213500977,7.999999979801942e-06,189.6216278076172,2.9462790489196777,0.12039899826049805,0.00022600000374950469,1.000100016593933,0.04669399932026863,3.741178035736084,0.1380539983510971,135.064208984375,0.6245539784431458
2024-03-29,127.58908081054688,0.6644030213356018,0.26848000288009644,12.532543182373047,53.4062385559082,621.78271484375,612.657958984375,69892.828125,0.460224986076355,39.76911163330078,0.21349099278450012,9.596235275268555,1.106503963470459,34.23624801635742,3511.80615234375,1.9045909643173218,18.993438720703125,109.25897216796875,16.8616943359375,7.999999979801942e-06,192.2279510498047,2.928523063659668,0.11998499929904938,0.00022400000307243317,1.0004899501800537,0.04708600044250488,3.9210329055786133,0.14286300539970398,132.51348876953125,0.6307500004768372
2024-03-30,124.03422546386719,0.6443660259246826,0.260235995054245,12.269065856933594,53.00242614746094,597.110107421875,601.016357421875,69645.3046875,0.4390130043029785,38.78425216674805,0.19943399727344513,9.433736801147461,1.075181007385254,32.931007385253906,3507.9443359375,1.9415099620819092,18.943042755126953,102.86311340332031,16.15381622314453,7.999999979801942e-06,194.3855438232422,2.8102400302886963,0.12259899824857712,0.0002229999954579398,1.000430941581726,0.044923000037670135,4.262432098388672,0.13927599787712097,129.12152099609375,0.6218360066413879
2024-03-31,128.25408935546875,0.650426983833313,0.2679220139980316,12.295455932617188,54.11042785644531,680.4213256835938,606.9086303710938,71333.6484375,0.44410398602485657,40.04376220703125,0.22006399929523468,9.64262580871582,1.103147029876709,34.31129837036133,3647.8564453125,1.9127390384674072,19.137727737426758,105.18340301513672,16.530651092529297,9.000000318337698e-06,202.87413024902344,3.0869569778442383,0.12298700213432312,0.0002280000044265762,1.000040054321289,0.04616500064730644,4.588630199432373,0.14111800491809845,128.2857666015625,0.6292250156402588
2024-04-01,129.18978881835938,0.6216840147972107,0.25169000029563904,11.654643058776855,51.45050048828125,649.0584106445312,576.3966674804688,69702.1484375,0.4094020128250122,37.7994384765625,0.20556999742984772,9.16106128692627,1.0399500131607056,32.73402404785156,3505.030029296875,1.830374002456665,18.38026237487793,99.3753433227539,15.628764152526855,7.999999979801942e-06,192.5678253173828,2.8689138889312744,0.12059099972248077,0.0002229999954579398,1.0004119873046875,0.044426001608371735,4.229798793792725,0.13570000231266022,123.13543701171875,0.6112579703330994
2024-04-02,115.48438262939453,0.5809869766235352,0.23410199582576752,10.973050117492676,46.820255279541016,639.1395263671875,550.6814575195312,65446.97265625,0.3927290141582489,36.005924224853516,0.1823039948940277,8.57861328125,0.9680230021476746,29.97001075744629,3277.234619140625,1.7213690280914307,17.963333129882812,106.81754302978516,14.455619812011719,7.000000096013537e-06,181.17225646972656,2.580087900161743,0.1166829988360405,0.00020900000527035445,1.0002260208129883,0.04100999981164932,3.8438570499420166,0.12866100668907166,122.1458740234375,0.5854660272598267
